date,/m/05p0rrx,/m/0108bn2x,/g/11tskkw5c9,/g/11sfdkgmfn,/g/11hcz1r4wl,/g/11pcs9ny8w,/g/11bw1zmnts,/m/0273t5w,/g/1234z6p9,/m/020shm,/g/11gt__kf44,/m/09jx2,/m/01fss9,/g/11mcmf67yl,/m/010w1kk1,/m/06bmj,/m/02jnsq,/g/11vyhs52bj,/g/1211cg58,/m/04n7dpf,/g/11fb0vw2fn,/m/05457c,/g/11y119nb71,/g/1ymzxwzdh,/g/1hd_npv62,/g/11y97_pvw8,/m/0_t06w0,/g/1hhcjnjk8,/m/03cvdr8,/g/11sx278r80,/m/076ccs,/m/08bdb1,/m/06vthy,/g/11xdtrjhz,/m/0bk99,/m/01_mbc,/m/0g54q10,/g/11y4s2g9zc,/g/11sx270hw0,/m/0h5x4j3,/g/11bc6pz4wc,/g/11cm999bwp,/g/11f4pp7gnm,/g/11pb1mb808,/m/09sdbh,/g/11bc5nt74w,/m/026gp6r,/m/0g7cg,/m/0dhc24,/g/11bwcyffr7,/m/0b_zn7s,/m/01n5jq,/g/11c6tz417w,/m/01y_qq,/g/11c0xsqchh,/m/01fzl3,/m/02gr_,/m/05nbcg,/m/01s940,/m/0130fmqz,/m/027b9k,/m/018npy,/m/0657nv,/g/11nyxr7hxv,/g/11c55s6k2t,/g/11vz2cz87d,/m/0x2fg,/g/121hdpdf,/m/016pjk,/m/0bq3x,/m/0cbx95,/g/122t17dp,/m/025bfq,/m/0ccld,/m/014xsg,/m/06_wrtv,/g/11c1np3rvg,/m/02g0j0,/m/09pngm,/g/11qpk2v0pq,/m/01mq8p,/m/03ctrlg,/g/122919_0,/g/11vpwmz6vg,/m/02wpj1,/g/11bzx7cv2m,/g/11m6_4hjpt,/g/11vm2_r4hw,/g/11sg2tlrf0,/m/07_hy,/g/11cknh9qp1,/g/11sw_tmz6z,/m/0d063v,/m/06_7xx,/g/11lyxggfjt,/m/0380q,/g/11c5g9ql2b,/g/11hdq9v_sn,/g/11bc6n2sw6,/m/02rz0ly,/g/11x1ng30y,/m/06fhs,/m/06xbd,/m/01phdl,/m/03nfl,/m/05k97,/m/03bxwvx,/m/0dc7h,/m/01tbgl,/m/0br5fz,/m/0n5462l,/g/122l3gtx,/m/0j6v7,/g/11l2lxvky5,/g/11f2sl5v8_,/g/11j317gwf_,/g/11mw7nz8h_,/g/11kxqfzv4h,/g/11stj9b049,/m/03c18t5,/m/012t0g,/g/11q3qhxt3k,/g/121fwt0w,/m/069kd,/g/11g9mhrln7,/m/0cxdc,/g/11dxl6v_ff,/m/064ctn,/g/11dx9fx89k,/g/11bc6ldrb5,/m/017rf_,/g/11f5bxylc0,/m/09jcvs,/g/11twnws_cc,/g/121hrbch,/g/11f555cn8l,/g/11h79tp_8r,/g/11shd5x1t8,/m/02bft,/m/0ftsr,/m/03x69g,/m/0cn9bm,/g/11rc00sflx,/m/06796,/g/11q4gczjq8,/g/11g6qlbmr4,/m/0hpnr,/g/11sq21scf3,/m/0dq3fd,/g/11rbcdg93b,/g/11j8qr8rbs,/g/11v3xjch6h,/g/11f3sfth4w,/g/11ww7k4dcq,/m/0322db,/g/11mcz640x1,/g/11f1rm29b8,/g/11yg9d9k9g,/m/017tfz,/m/012llw50,/g/11xt0w58jz,/g/11kxnptn2h,/g/11sc9wv6gj,/g/11dftk47yk,/g/11fd6dg5b5,/g/11qwv9wbx8,/m/01ddm,/g/11kzq0jnkt,/m/02gy5l,/g/11jt20l831,/g/11h7_q3l6z,/g/11jp_j0m6d,/m/01h7lh,/m/0rfgxy2,/g/11ww08lq0j,/g/11vhqc7hb1,/m/02xz2,/m/0179v6,Country
2022-05-22,37,9,0,0,1,1.0,0.0,64.0,0.0,16.0,0,38,6,0,0,20,8,0,0,30,0,3,0,9,0,0,22,40,1,0,32,12,6,0,42,24,19,0,0,75,0,0,1,0,4,0,3,100,1,0,20,74,0,1,0,42,66,3,22,14,70,56,29,0,0,0,13,31,16,19,31,0,2,6,23,7,0,54,59,0,4,64,32,0,4,0,0,0,0,74,1,0,4,0,0,1,0,0,0,0,0,11,67,5,2,17.0,10.0,3.0,2.0,0.0,1.0,0.0,81.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,81.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,20.0,7.0,100.0,0.0,0.0,62.0,1.0,0.0,7.0,7.0,80.0,0.0,0.0,4.0,0.0,0.0,65.0,0.0,0.0,0.0,0,0,0,0,20,0,0,0,32,19,0,0,0,0,0,0,34,0,31,0,3,0,28,12,0,0.0,47.0,1.0,US
2022-05-29,32,7,0,0,1,1.0,0.0,65.0,0.0,16.0,0,36,5,0,0,15,6,0,0,30,0,3,0,8,0,0,24,39,0,0,33,12,7,0,43,27,19,0,0,81,0,0,1,0,6,0,2,12,1,0,20,69,0,1,0,39,66,2,23,14,62,49,22,0,0,0,12,27,13,15,25,0,1,5,24,6,0,55,56,0,4,62,31,0,4,0,0,0,0,78,1,0,3,0,0,1,0,0,0,0,0,8,61,4,1,13.0,11.0,2.0,2.0,0.0,1.0,0.0,84.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,76.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,21.0,6.0,88.0,0.0,0.0,60.0,1.0,0.0,6.0,6.0,68.0,0.0,0.0,4.0,0.0,0.0,73.0,0.0,0.0,0.0,0,0,0,0,23,0,0,0,31,18,0,0,0,0,0,0,35,0,35,0,3,0,28,13,0,0.0,48.0,1.0,US
2022-06-05,32,9,0,0,1,2.0,0.0,72.0,0.0,17.0,0,67,25,0,0,33,8,0,0,33,0,3,0,10,0,0,22,39,0,0,37,13,7,0,44,25,20,0,0,77,0,1,1,0,5,0,2,4,1,0,20,66,0,2,0,38,62,2,25,25,75,53,30,0,0,0,12,26,15,15,29,1,2,5,28,5,0,64,55,0,4,74,33,0,4,0,0,0,0,75,1,0,3,0,0,1,0,0,0,1,0,10,67,5,1,14.0,13.0,2.0,3.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,82.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,22.0,6.0,96.0,0.0,0.0,64.0,1.0,0.0,6.0,6.0,73.0,1.0,0.0,4.0,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0,23,0,0,0,38,19,0,0,0,0,0,0,35,0,35,0,4,0,29,12,0,0.0,32.0,1.0,US
2022-06-12,99,19,0,0,2,1.0,0.0,98.0,0.0,16.0,0,72,10,0,1,62,14,0,0,85,0,3,0,10,0,0,19,39,0,0,42,13,7,0,40,26,19,0,0,76,0,0,1,0,5,0,1,2,0,0,20,68,0,2,0,35,60,2,25,22,69,55,25,0,0,0,10,23,16,14,27,1,2,4,27,6,0,62,55,0,4,77,34,0,4,0,0,0,0,77,1,0,3,0,0,0,0,0,0,1,0,8,64,4,1,11.0,12.0,2.0,2.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,80.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,21.0,6.0,88.0,0.0,0.0,61.0,1.0,0.0,6.0,6.0,69.0,0.0,0.0,3.0,0.0,0.0,65.0,0.0,0.0,0.0,0,0,0,0,20,0,0,0,36,20,0,0,0,0,0,0,36,0,40,0,4,0,37,12,0,0.0,49.0,1.0,US
2022-06-19,67,11,0,0,1,1.0,0.0,75.0,0.0,16.0,0,45,6,0,0,43,10,0,0,39,0,3,0,11,0,0,20,37,0,0,41,14,8,0,43,28,20,0,0,79,0,1,1,0,5,0,1,2,1,0,38,68,0,2,0,45,58,2,26,26,69,54,28,0,0,0,11,23,15,15,27,1,1,4,27,8,0,64,54,0,4,77,33,0,4,0,0,0,0,76,1,0,2,0,0,0,0,0,0,1,0,8,65,3,1,10.0,13.0,1.0,2.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,83.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,21.0,6.0,85.0,0.0,0.0,70.0,1.0,0.0,6.0,6.0,61.0,0.0,0.0,3.0,0.0,0.0,68.0,0.0,0.0,0.0,0,0,0,0,28,0,0,0,38,20,0,0,0,0,0,0,38,0,37,0,4,0,35,15,0,0.0,46.0,1.0,US
2022-06-26,50,8,0,0,1,1.0,0.0,73.0,0.0,18.0,0,47,7,0,0,24,9,0,0,34,0,3,0,9,0,0,20,36,0,0,39,13,7,0,42,27,20,0,0,83,0,1,1,0,6,0,0,1,1,0,37,70,0,2,0,41,66,2,25,38,70,53,27,0,0,0,11,25,15,14,38,1,2,4,26,12,0,60,51,0,4,80,34,0,3,0,0,0,1,76,1,0,2,0,0,0,0,0,0,1,0,8,61,3,1,11.0,11.0,1.0,2.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,82.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,21.0,5.0,87.0,0.0,0.0,67.0,1.0,0.0,5.0,6.0,64.0,1.0,0.0,4.0,0.0,0.0,71.0,0.0,0.0,0.0,0,0,0,0,28,0,0,0,40,22,0,1,0,0,0,0,36,0,33,0,4,0,34,17,0,0.0,34.0,0.0,US
2022-07-03,41,7,0,0,1,1.0,0.0,73.0,0.0,17.0,0,39,7,0,0,22,7,0,0,34,0,3,0,10,0,0,20,36,0,0,53,14,7,0,41,29,21,0,0,81,0,0,1,0,9,0,1,1,1,0,28,71,0,2,0,32,64,2,25,23,65,48,27,0,0,0,13,22,17,16,28,1,1,4,24,10,0,61,60,0,4,69,33,0,3,0,0,0,1,79,1,0,2,0,0,0,0,0,0,1,0,6,77,3,1,12.0,12.0,1.0,2.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,81.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,0.0,22.0,5.0,85.0,0.0,0.0,72.0,1.0,0.0,3.0,4.0,68.0,0.0,0.0,3.0,0.0,0.0,67.0,0.0,0.0,0.0,0,0,0,0,23,0,0,0,37,19,0,1,0,0,0,0,36,0,31,0,3,0,42,18,0,0.0,66.0,1.0,US
2022-07-10,39,7,0,0,1,1.0,0.0,75.0,0.0,17.0,0,64,29,0,0,22,11,0,0,38,0,3,0,10,0,0,24,39,0,0,42,15,8,0,40,28,20,0,0,72,0,1,1,0,9,0,0,2,0,0,22,75,0,2,0,35,64,1,24,24,72,54,28,0,0,0,11,22,17,16,27,1,2,4,28,9,0,65,51,0,4,78,34,0,3,0,0,0,1,77,1,0,2,0,0,0,0,0,0,1,0,8,86,3,1,13.0,11.0,2.0,2.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,80.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,22.0,5.0,84.0,0.0,0.0,73.0,1.0,0.0,3.0,5.0,72.0,0.0,0.0,4.0,0.0,0.0,72.0,0.0,0.0,0.0,0,0,0,0,31,0,0,0,39,22,0,1,0,0,0,0,37,0,35,0,2,0,33,18,0,0.0,43.0,1.0,US
2022-07-17,40,9,0,0,1,1.0,0.0,70.0,0.0,17.0,0,37,6,0,0,17,11,0,0,35,0,3,0,11,0,0,20,47,0,0,36,15,8,0,40,25,19,0,0,76,0,1,1,0,10,0,0,2,1,0,26,76,0,2,0,37,64,2,26,24,83,56,30,0,0,0,10,21,17,17,28,1,2,4,51,9,0,67,57,0,4,80,33,0,3,0,0,0,1,77,2,0,4,0,0,0,0,0,0,1,0,8,93,4,1,13.0,11.0,1.0,3.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,83.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0,0.0,24.0,5.0,85.0,0.0,0.0,69.0,1.0,0.0,3.0,4.0,69.0,0.0,0.0,4.0,0.0,0.0,75.0,0.0,0.0,0.0,0,0,0,0,31,0,0,0,42,21,0,1,0,0,0,0,37,0,34,0,3,0,34,15,0,0.0,30.0,1.0,US
2022-07-24,33,8,0,0,1,1.0,0.0,83.0,0.0,17.0,0,47,7,0,0,65,11,0,0,58,0,4,0,10,0,0,21,44,0,0,37,16,8,0,40,26,19,0,0,81,0,1,1,0,9,0,0,2,0,0,22,75,0,2,0,37,62,1,29,30,75,59,26,0,0,0,10,24,17,15,27,1,2,3,41,9,0,68,54,0,4,81,33,0,4,0,0,0,1,75,1,0,3,0,0,0,0,0,0,1,0,8,87,3,1,12.0,11.0,1.0,2.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,84.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,22.0,5.0,85.0,0.0,0.0,71.0,0.0,0.0,3.0,4.0,73.0,0.0,0.0,4.0,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0,27,0,0,0,37,22,0,0,0,0,0,0,39,0,33,0,2,0,32,15,0,0.0,49.0,1.0,US
2022-07-31,29,7,0,0,1,1.0,0.0,75.0,0.0,17.0,0,47,7,0,0,24,18,0,0,34,0,3,0,10,0,0,20,39,0,0,30,16,8,0,38,24,18,0,0,75,0,1,1,0,8,0,0,1,0,0,20,85,0,2,0,40,64,1,26,27,74,54,26,0,0,0,9,22,16,15,27,1,1,3,31,7,0,67,56,0,4,83,32,0,3,0,0,0,0,73,2,0,2,0,0,0,0,0,0,1,0,9,83,4,1,13.0,11.0,1.0,2.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,84.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,22.0,5.0,86.0,0.0,0.0,67.0,0.0,0.0,2.0,3.0,65.0,0.0,0.0,4.0,0.0,0.0,69.0,0.0,0.0,0.0,0,0,0,0,22,0,0,0,37,23,0,0,0,0,0,0,38,0,33,0,3,0,40,30,0,0.0,45.0,1.0,US
2022-08-07,28,9,0,0,1,1.0,0.0,70.0,0.0,16.0,0,100,24,0,0,12,12,0,0,30,0,3,0,11,0,0,19,37,0,0,27,15,8,0,39,24,18,0,0,80,0,1,1,0,8,0,0,1,0,0,20,88,0,1,0,41,61,1,26,27,72,51,28,0,0,0,10,21,16,21,28,1,1,3,30,6,0,73,63,0,4,87,34,0,3,0,0,0,0,77,1,0,3,0,0,0,0,0,0,1,0,9,92,3,1,19.0,11.0,1.0,2.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,89.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,22.0,5.0,85.0,0.0,0.0,65.0,0.0,0.0,2.0,3.0,67.0,0.0,0.0,4.0,0.0,0.0,69.0,0.0,0.0,0.0,0,0,0,0,30,0,0,0,39,20,0,0,0,0,0,0,37,0,33,0,3,0,34,16,0,0.0,23.0,1.0,US
2022-08-14,27,8,0,0,1,1.0,0.0,66.0,0.0,17.0,0,69,6,0,0,11,11,0,0,29,0,3,0,11,0,0,21,40,0,0,30,15,8,0,40,24,17,0,0,81,0,1,1,0,7,0,0,1,0,0,18,94,0,2,0,41,60,2,24,32,84,54,27,0,0,0,9,23,19,19,28,1,2,4,39,7,0,70,54,0,4,90,33,0,3,0,0,0,0,77,1,0,3,0,0,0,0,0,0,1,0,9,90,4,1,15.0,12.0,1.0,2.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,91.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,22.0,5.0,88.0,0.0,0.0,66.0,0.0,0.0,2.0,3.0,64.0,0.0,0.0,4.0,0.0,0.0,67.0,0.0,0.0,0.0,0,0,0,0,23,0,0,0,39,21,0,0,0,0,0,0,37,0,32,0,2,0,33,13,0,0.0,22.0,1.0,US
2022-08-21,25,7,0,0,1,1.0,0.0,64.0,0.0,16.0,0,46,6,0,0,10,10,0,0,34,0,4,0,10,0,0,23,38,0,0,34,15,8,0,37,25,16,0,0,80,0,1,1,0,21,0,0,1,0,0,18,93,0,2,0,41,59,2,25,25,70,51,26,0,0,0,10,23,18,15,30,1,2,4,36,7,0,63,60,0,4,93,34,0,3,0,0,0,0,72,1,0,2,0,0,0,0,0,0,1,0,9,87,5,1,14.0,11.0,1.0,2.0,0.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,93.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,23.0,5.0,91.0,0.0,0.0,63.0,0.0,0.0,2.0,3.0,67.0,0.0,0.0,4.0,0.0,0.0,65.0,0.0,0.0,0.0,7,0,0,0,24,0,0,0,37,23,1,0,0,0,0,0,35,0,31,0,3,0,39,17,0,0.0,30.0,0.0,US
2022-08-28,26,7,0,0,1,1.0,0.0,69.0,0.0,17.0,0,38,7,0,0,11,9,0,0,31,0,3,0,10,0,0,19,38,0,0,34,18,7,0,36,24,15,0,0,77,0,1,1,0,6,0,0,1,0,0,19,84,0,2,0,40,58,2,24,23,74,50,29,0,0,0,9,22,19,14,31,1,2,4,40,6,0,63,65,0,5,94,32,0,3,0,0,0,0,72,1,0,3,0,0,0,0,0,0,1,0,10,80,5,1,16.0,11.0,2.0,3.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,90.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,20.0,5.0,92.0,0.0,0.0,62.0,0.0,0.0,3.0,3.0,68.0,0.0,0.0,4.0,0.0,0.0,67.0,0.0,0.0,0.0,0,0,0,0,22,0,0,0,40,20,0,0,0,0,0,0,34,0,29,0,2,0,31,28,0,0.0,43.0,1.0,US
2022-09-04,27,8,0,0,1,1.0,0.0,66.0,0.0,16.0,0,35,8,0,0,8,6,0,0,31,0,3,0,8,0,0,20,41,0,0,34,15,8,0,34,23,16,0,0,73,0,1,1,0,7,0,0,1,0,0,18,85,0,2,0,67,56,1,23,29,75,53,35,0,0,0,10,26,48,15,32,1,2,4,44,6,0,62,72,0,5,93,32,0,4,0,0,0,0,72,1,0,4,0,0,1,0,0,0,1,0,10,86,5,1,16.0,10.0,2.0,3.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,85.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,21.0,7.0,89.0,0.0,0.0,58.0,0.0,0.0,3.0,2.0,71.0,0.0,0.0,4.0,0.0,0.0,62.0,0.0,0.0,0.0,0,0,0,0,26,0,0,0,39,20,0,0,0,0,0,0,33,0,28,0,2,0,36,18,0,0.0,42.0,1.0,US
2022-09-11,27,18,0,0,1,1.0,0.0,71.0,0.0,16.0,0,61,27,0,0,11,10,0,0,39,0,3,0,10,9,0,19,38,0,0,32,14,9,0,32,22,14,0,0,71,0,1,1,0,5,0,0,1,0,0,18,89,0,2,0,46,61,2,24,39,82,54,31,0,0,0,10,23,19,14,51,2,2,5,44,5,0,64,76,0,6,95,31,0,4,0,0,0,0,67,1,0,4,0,0,1,0,0,4,1,0,12,77,5,1,15.0,10.0,2.0,3.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,88.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,20.0,6.0,98.0,0.0,0.0,60.0,0.0,0.0,4.0,3.0,81.0,0.0,0.0,4.0,0.0,0.0,65.0,0.0,0.0,0.0,0,0,0,0,23,0,0,0,44,21,0,0,0,0,0,0,34,0,29,0,3,0,41,18,0,0.0,32.0,1.0,US
2022-09-18,30,9,0,0,1,1.0,0.0,76.0,0.0,16.0,0,53,8,0,0,15,9,0,0,63,0,3,0,10,30,0,18,36,0,0,32,15,8,0,33,24,14,0,0,72,0,1,1,0,4,0,0,1,0,0,17,84,0,2,0,58,63,2,24,28,81,54,29,0,0,0,11,24,18,34,49,2,2,7,49,6,0,62,80,0,6,100,33,0,3,0,0,0,0,73,1,0,4,0,0,1,0,0,59,1,0,11,81,5,1,17.0,10.0,2.0,3.0,0.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,93.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,22.0,6.0,93.0,0.0,0.0,63.0,0.0,0.0,3.0,3.0,76.0,0.0,0.0,4.0,0.0,0.0,63.0,0.0,0.0,0.0,0,0,0,0,30,0,0,0,46,20,0,0,0,0,0,0,32,0,26,0,2,0,32,15,0,0.0,24.0,0.0,US
2022-09-25,26,6,0,0,1,1.0,0.0,74.0,0.0,16.0,0,48,8,0,0,15,8,0,0,45,0,3,0,9,35,0,19,46,0,0,30,14,7,0,30,22,13,0,0,69,0,1,1,0,4,0,0,3,0,0,17,83,0,2,0,40,66,2,25,25,82,51,29,0,0,0,10,22,17,100,40,2,2,6,42,6,0,59,73,0,5,86,30,0,3,0,0,0,0,67,1,0,4,0,0,1,0,0,58,1,0,11,77,5,2,17.0,10.0,2.0,3.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,95.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,26.0,7.0,92.0,0.0,0.0,69.0,0.0,0.0,2.0,2.0,74.0,0.0,0.0,4.0,0.0,0.0,62.0,0.0,0.0,0.0,0,0,0,0,24,0,0,0,42,18,0,0,0,0,0,0,33,0,26,0,2,0,30,11,0,0.0,27.0,0.0,US
2022-10-02,23,5,0,0,1,1.0,7.0,70.0,0.0,19.0,0,54,10,0,0,13,9,0,0,44,3,3,0,10,36,0,19,49,0,0,29,14,9,0,32,22,17,0,0,67,22,1,1,0,4,0,0,1,0,0,18,85,0,3,0,43,80,2,24,27,79,60,35,0,0,0,16,22,41,100,40,2,2,6,47,6,0,64,80,0,5,86,33,0,3,0,0,0,0,68,1,0,4,0,0,1,0,0,52,1,0,12,80,6,2,22.0,9.0,2.0,3.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0,3.0,0.0,47.0,96.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,22.0,7.0,93.0,0.0,0.0,76.0,0.0,0.0,4.0,4.0,79.0,0.0,0.0,4.0,0.0,0.0,64.0,0.0,0.0,0.0,0,0,0,0,32,0,0,0,44,21,0,0,0,0,0,0,33,0,26,0,2,0,28,10,0,0.0,44.0,0.0,US
2022-10-09,22,5,0,0,1,1.0,11.0,67.0,0.0,19.0,0,63,33,0,0,19,12,0,0,44,16,3,0,10,36,0,29,49,0,0,32,15,9,0,33,22,18,0,0,72,37,1,1,0,5,0,0,2,0,0,18,81,0,3,0,53,74,2,25,25,79,56,32,0,0,0,10,27,25,60,38,2,2,5,38,10,0,64,78,0,5,88,31,0,3,0,0,0,0,65,1,0,4,0,0,1,0,0,47,1,0,10,76,6,2,19.0,10.0,2.0,3.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,4.0,0.0,39.0,88.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,22.0,5.0,91.0,0.0,0.0,60.0,0.0,0.0,3.0,3.0,85.0,0.0,0.0,4.0,0.0,0.0,65.0,0.0,0.0,0.0,0,0,0,0,21,0,0,0,43,22,0,0,0,0,0,0,33,0,27,0,2,0,26,9,0,0.0,39.0,0.0,US
2022-10-16,21,4,0,0,1,1.0,10.0,67.0,0.0,18.0,0,52,7,0,0,22,12,0,0,42,12,3,0,10,38,0,25,43,0,0,36,15,9,0,30,21,21,0,0,68,34,1,1,0,4,0,0,1,0,0,17,81,0,3,0,48,82,2,26,30,82,58,32,0,0,0,10,23,19,60,39,2,3,6,46,7,0,63,78,0,6,90,32,0,4,0,0,0,0,68,1,0,4,0,0,1,0,0,51,1,0,12,70,6,2,18.0,10.0,3.0,3.0,0.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,91.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,22.0,5.0,93.0,0.0,0.0,62.0,0.0,0.0,3.0,4.0,77.0,0.0,0.0,4.0,0.0,0.0,65.0,0.0,0.0,0.0,0,0,0,0,23,0,0,0,46,24,0,0,0,0,0,0,41,0,29,0,2,0,33,10,0,0.0,36.0,0.0,US
2022-10-23,21,6,0,0,1,1.0,10.0,64.0,0.0,18.0,0,50,8,0,0,16,13,0,0,45,8,3,0,10,37,0,19,40,0,0,50,15,9,0,31,21,19,0,0,65,36,1,1,0,4,0,0,8,0,0,16,82,0,3,0,47,75,2,27,27,84,58,31,0,0,0,15,24,18,35,37,1,2,5,51,6,0,60,84,0,6,91,33,0,3,0,0,0,0,69,1,0,4,0,0,1,0,0,49,1,0,12,67,6,2,17.0,10.0,3.0,3.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,88.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,22.0,5.0,93.0,0.0,0.0,64.0,0.0,0.0,3.0,4.0,81.0,0.0,0.0,4.0,0.0,0.0,67.0,0.0,0.0,0.0,0,0,0,0,31,0,0,0,45,22,0,0,0,0,0,0,40,0,29,0,2,0,31,11,0,0.0,51.0,0.0,US
2022-10-30,20,5,0,0,1,1.0,10.0,72.0,0.0,19.0,0,51,8,0,0,15,27,0,0,66,9,4,0,10,36,0,21,39,0,0,34,14,8,0,30,22,16,0,0,67,35,1,1,0,5,0,0,2,0,0,17,81,0,3,0,49,67,2,32,25,81,59,30,0,0,0,11,26,17,28,37,1,2,5,52,7,0,64,85,0,6,87,33,0,3,0,0,0,0,69,1,0,4,0,0,1,0,0,46,1,0,12,69,6,2,16.0,9.0,3.0,3.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,84.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0,0.0,22.0,5.0,95.0,0.0,0.0,63.0,0.0,0.0,3.0,3.0,77.0,0.0,0.0,4.0,0.0,0.0,64.0,0.0,0.0,0.0,0,0,0,0,24,0,0,0,44,25,0,0,0,0,0,0,39,0,28,1,2,0,29,13,0,0.0,38.0,0.0,US
2022-11-06,46,9,0,0,4,1.0,10.0,59.0,0.0,17.0,0,51,27,0,0,13,53,0,0,42,11,3,0,10,38,0,19,37,0,0,36,14,8,0,31,21,16,0,1,71,33,1,1,0,5,0,0,2,0,0,17,82,0,3,0,38,61,4,26,27,75,59,28,0,0,0,9,22,15,21,36,1,2,5,49,6,0,62,81,0,5,79,33,0,4,0,0,0,0,69,1,0,5,0,0,1,0,0,52,1,0,12,66,6,2,15.0,10.0,3.0,3.0,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,79.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,20.0,5.0,90.0,0.0,0.0,59.0,0.0,0.0,3.0,3.0,76.0,0.0,0.0,4.0,1.0,0.0,61.0,0.0,0.0,0.0,0,0,0,0,21,0,0,0,39,23,0,0,0,0,0,0,40,0,30,1,2,0,29,19,0,0.0,33.0,0.0,US
